WPABESABOG;ANBAU135_B;B1_TI;500
WPBPN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1000
WPBPN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1200
WPBPN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;700
WPBPN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;800
WPBPN;ZZ_AS_PLATTE_BESPRECHUNG;TPL_GEO;RE
WPBPO;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;1800
WPBPO;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2100
WPBPO;ZZ_AS_PLATTE_BESPRECHUNG;PRODUKTTYP;KTISCH
WPBPO;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1050
WPBPO;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1100
WPBPO;ZZ_AS_PLATTE_BESPRECHUNG;TPL_GEO;EL
WPBPS;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;1600
WPBPS;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;1800
WPBPS;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2000
WPBPS;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2200
WPBPS;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2400
WPBPS;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;800
WPBPT;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;1600
WPBPT;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;1800
WPBPT;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2000
WPBPT;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2200
WPBPT;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2400
WPBPT;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1200
WPBPZWIN;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;1600
WPBPZWIN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1000
WPBPZWIN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1200
WPBPZWIN;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;800
WPBT2ENDB;TischBESPRECHUNG_Masse;B1_TI;1600
WPBT2ENDB;TischBESPRECHUNG_Masse;B1_TI;1800
WPBT2ENDB;TischBESPRECHUNG_Masse;B1_TI;2000
WPBT2ENDB;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT2ENDB;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT2ENDN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBT2ENDN;TischBESPRECHUNG_Masse;B1_TI;1800
WPBT2ENDN;TischBESPRECHUNG_Masse;B1_TI;2000
WPBT2ENDN;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT2ENDN;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT2ZWIN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBT2ZWIN;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT2ZWIN;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT2ZWIN;TischBESPRECHUNG_Platte;ECK_GEO;PRD1
WPBT2ZWIN;TischBESPRECHUNG_Sonstiges;TPL_GEO;RE
WPBT4ANFB;TischBESPRECHUNG_Masse;B1_TI;1600
WPBT4ANFB;TischBESPRECHUNG_Masse;B1_TI;1800
WPBT4ANFB;TischBESPRECHUNG_Masse;B1_TI;2000
WPBT4ANFB;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT4ANFB;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT4ANFN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBT4ANFN;TischBESPRECHUNG_Masse;B1_TI;1800
WPBT4ANFN;TischBESPRECHUNG_Masse;B1_TI;2000
WPBT4ANFN;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT4ANFN;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT4ANFN;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBT4B;TischBESPRECHUNG_Masse;B1_TI;2400
WPBT4B;TischBESPRECHUNG_Masse;B1_TI;2800
WPBT4B;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT4B;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT4B;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBT4N;TischBESPRECHUNG_Masse;B1_TI;2200
WPBT4N;TischBESPRECHUNG_Masse;B1_TI;2400
WPBT4N;TischBESPRECHUNG_Masse;B1_TI;2800
WPBT4N;TischBESPRECHUNG_Masse;T1_TI;1400
WPBT4N;TischBESPRECHUNG_Masse;T1_TI;1600
WPBT4N;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTANFB;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTANFB;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTANFB;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTANFB;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTANFB;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTANFN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTANFN;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTANFN;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTANFN;TischBESPRECHUNG_Masse;T1_TI;1000
WPBTANFN;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTANFN;TischBESPRECHUNG_Masse;T1_TI;800
WPBTANFN;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTANFT;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTANFT;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTANFT;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTANFT;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTANFT;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTB;TischBESPRECHUNG_Elektro;PRODUKTTYP;KTISCH
WPBTB;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTB;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTB;TischBESPRECHUNG_Masse;B1_TI;2400
WPBTB;TischBESPRECHUNG_Masse;T1_TI;1000
WPBTB;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTB;TischBESPRECHUNG_Sonstiges;TPL_GEO;BF
WPBTENDB;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTENDB;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTENDB;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTENDB;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTENDB;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTENDN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTENDN;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTENDN;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTENDN;TischBESPRECHUNG_Masse;T1_TI;1000
WPBTENDN;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTENDN;TischBESPRECHUNG_Masse;T1_TI;800
WPBTENDN;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTENDT;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTENDT;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTENDT;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTENDT;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTENDT;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTHB;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTHB;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTHB;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTHB;TischBESPRECHUNG_Masse;B1_TI;2200
WPBTHB;TischBESPRECHUNG_Masse;B1_TI;2400
WPBTHB;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTN;TischBESPRECHUNG_Elektro;PRODUKTTYP;KTISCH
WPBTN;TischBESPRECHUNG_Masse;B1_TI;1200
WPBTN;TischBESPRECHUNG_Masse;B1_TI;1400
WPBTN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTN;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTN;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTN;TischBESPRECHUNG_Masse;B1_TI;2200
WPBTN;TischBESPRECHUNG_Masse;B1_TI;2400
WPBTN;TischBESPRECHUNG_Masse;T1_TI;1000
WPBTN;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTN;TischBESPRECHUNG_Masse;T1_TI;700
WPBTN;TischBESPRECHUNG_Masse;T1_TI;800
WPBTN;TischBESPRECHUNG_Sonstiges;TPL_GEO;RE
WPBTO;TischBESPRECHUNG_Elektro;PRODUKTTYP;KTISCH
WPBTO;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTO;TischBESPRECHUNG_Masse;B1_TI;2100
WPBTO;TischBESPRECHUNG_Masse;T1_TI;1050
WPBTO;TischBESPRECHUNG_Masse;T1_TI;1100
WPBTO;TischBESPRECHUNG_Sonstiges;TPL_GEO;EL
WPBTS;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTS;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTS;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTS;TischBESPRECHUNG_Masse;B1_TI;2200
WPBTS;TischBESPRECHUNG_Masse;B1_TI;2400
WPBTS;TischBESPRECHUNG_Masse;T1_TI;800
WPBTS;TischBESPRECHUNG_Platte;ECK_GEO;PRD2
WPBTS;TischBESPRECHUNG_Sonstiges;TPL_GEO;RE_BOG_R
WPBTT;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTT;TischBESPRECHUNG_Masse;B1_TI;1800
WPBTT;TischBESPRECHUNG_Masse;B1_TI;2000
WPBTT;TischBESPRECHUNG_Masse;B1_TI;2200
WPBTT;TischBESPRECHUNG_Masse;B1_TI;2400
WPBTT;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTZWIN;TischBESPRECHUNG_Masse;B1_TI;1600
WPBTZWIN;TischBESPRECHUNG_Masse;T1_TI;1000
WPBTZWIN;TischBESPRECHUNG_Masse;T1_TI;1200
WPBTZWIN;TischBESPRECHUNG_Masse;T1_TI;800
WPBTZWIN;TischBESPRECHUNG_Platte;ECK_GEO;PRD1
WPBTZWIN;TischBESPRECHUNG_Sonstiges;LIEFERUNG;LF1
WPBTZWIN;TischBESPRECHUNG_Sonstiges;TPL_GEO;RE
WPKLEMFBH;ZZ_FLACHBILDSCHIRMH_ZUBEHOER;KLEMMADAPTER;KA25
WPKOLLSENSOR;ZUBEHOER_A;PRODUKTTYP;ZUBEHÖR
WPKPS;ZZ_AS_PLATTE_STAFFEL;PRODUKTTYP;BTISCH
WPKTS;TischSTAFFEL_Elektro;PL_KONSOLE;KON2
WPKTS;TischSTAFFEL_Sonstiges;PRODUKTTYP;BTISCH
WPKWT;KABELWANNE135_A;PRODUKTTYP;ZUBEHÖR
WPMKWDB;KABELWANNE135_Bench;PRODUKTTYP;ZUBEHÖR
WPPABESABOG;ZZ_PLATTEN_ANBAU135_B;B1_TI;500
WPPABESABOG;ZZ_PLATTEN_ANBAU135_B;T1_TI;802
WPPABESN;ZZ_PLATTEN_ANBAU135_B;B1_TI;500
WPPABESN;ZZ_PLATTEN_ANBAU135_B;T1_TI;802
WPPABREGS;ZZ_PLATTEN_ANBAU135_B;ANB_TI_RETURN;TT1
WPPABREGS;ZZ_PLATTEN_ANBAU135_B;B1_TI;400
WPPABREGS;ZZ_PLATTEN_ANBAU135_B;T1_TI;802
WPPATS135RD;ZZ_PLATTEN_ANBAU135_C;B1_TI;802
WPPATS135RD;ZZ_PLATTEN_ANBAU135_C;T1_TI;1482
WPPATS34RD;ZZ_PLATTEN_ANBAU135_C;B1_TI;1391
WPPATS34RD;ZZ_PLATTEN_ANBAU135_C;T1_TI;1391
WPPATSANSRD;ZZ_PLATTEN_ANBAU135_C;B1_TI;1046
WPPATSANSRD;ZZ_PLATTEN_ANBAU135_C;T1_TI;1200
WPPATSDABOG;ZZ_PLATTEN_ANBAU135_C;B1_TI;600
WPPATSDABOG;ZZ_PLATTEN_ANBAU135_C;T1_TI;1629
WPPATSDABOG;ZZ_PLATTEN_ANBAU135_C;TISCHTYP_WP;WPAPTDB
WPPATSDABOG;ZZ_PLATTEN_ANBAU135_C;TISCHTYP_WP;WPAPTFR
WPPATSDABOG;ZZ_PLATTEN_ANBAU135_C;TISCHTYP_WP;WPAPTN
WPPATSRDBOG;ZZ_PLATTEN_ANBAU135_C;B1_TI;802
WPPATSRDBOG;ZZ_PLATTEN_ANBAU135_C;T1_TI;1203
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPAPTDB
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPAPTFR
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPAPTN
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPAPTRA
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPBTB
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPBTN
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPBTO
WPPLTKON;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPKTS
WPPLTKONABT;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPBTB
WPPLTKONABT;ZZ_AS_KONSOLE135_A;TISCHTYP_WP;WPBTO
WPPLTKONMFR;ZZ_AS_KONSOLE135_A;PLATTENSTAERKE;19MM
WPPLTKONMFR;ZZ_AS_KONSOLE135_A;PLATTENSTAERKE;25MM
WPSMARTCON;ZUBEHOER_A;PRODUKTTYP;ZUBEHÖR
WPTZCPULI;ZUBEHOER135_A;PRODUKTTYP;ZUBEHÖR
WPTZCPURLW;ROLLWAGEN_A;PRODUKTTYP;ZUBEHÖR
WPTZDBGSBL;BLENDEDB135_A;PRODUKTTYP;SBLENDE
WPTZDBGSBL;BLENDEDB135_A;T1_TI;1480
WPTZDBGSBL;BLENDEDB135_A;T1_TI;1680
WPTZDBGSBL;BLENDEDB135_A;T1_TI;1880
WPTZDBSBL;BLENDEDB135_A;PRODUKTTYP;SBLENDE
WPTZDBSBL;BLENDEDB135_A;T1_TI;1480
WPTZDBSBL;BLENDEDB135_A;T1_TI;1680
WPTZDBSBL;BLENDEDB135_A;T1_TI;1880
WPTZDBSW;BLENDEDB135_A;T1_TI;1480
WPTZDBSW;BLENDEDB135_A;T1_TI;1680
WPTZDBSW;BLENDEDB135_A;T1_TI;1880
WPTZEARE;ZUBEHOER135_D;PRODUKTTYP;ZUBEHÖR
WPTZHKK;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZKAKLA;ZUBEHOER_A;PRODUKTTYP;ZUBEHÖR
WPTZKBLKK;ZUBEHOER135_A;PRODUKTTYP;ZUBEHÖR
WPTZKKDBZW;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZKKFKW;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZKKFPL;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZKKMK;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZKKMKW;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZKKMPL;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZPSDA;ZZ_AS_PLATTE_DRUCKER;B1;600
WPTZPSDA;ZZ_AS_PLATTE_DRUCKER;T1;370
WPTZROLFMS;ZUBEHOER135_A;F8;KS
WPTZROLFMS;ZUBEHOER135_A;F8;WI
WPTZRWBLD;RUECKWAND_NORMAL;PRODUKTTYP;LOCH_RÜCKW
WPTZRWBLDS;RUECKWAND_STAFFEL;PRODUKTTYP;LOCH_RÜCKW
WPTZSDAP;DRUCKER135_A;B1;600
WPTZSDAP;DRUCKER135_A;PRODUKTTYP;ZUBEHÖR
WPTZSDAP;DRUCKER135_A;T1;370
WPTZSMPC;ZUBEHOER135_A;MODELL;WP
WPTZSMPC;ZUBEHOER135_A;PRODUKTTYP;ZUBEHÖR
WPTZTBOX;ZUBEHOER999_A;F8;KS
WPTZTBOX;ZUBEHOER999_A;F8;WI
WPTZTBOX;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZTBOXBE;ZUBEHOER999_A;F8;GU
WPTZTBOXBE;ZUBEHOER999_A;F8;KS
WPTZTBOXBE;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPTZTNSW;BLENDEDB135_A;T1_TI;800
WPTZTNSW;BLENDEDB135_A;T1_TI;900
WPTZUBS;ZUBEHOER999_A;F8;KS
WPTZUBS;ZUBEHOER999_A;F8;WI
WPTZUBS;ZUBEHOER999_A;PRODUKTTYP;ZUBEHÖR
WPVGHA;ZZ_AS_GESTELL_BESPRECHUNG;B1_TI;2000
WPVGHA;ZZ_AS_GESTELL_BESPRECHUNG;T1_TI;1000
WPVGR;ZZ_AS_GESTELL_BESPRECHUNG;B1_TI;2000
WPVGR;ZZ_AS_GESTELL_BESPRECHUNG;T1_TI;1000
WPVPHA;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2000
WPVPHA;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1000
WPVPR;ZZ_AS_PLATTE_BESPRECHUNG;B1_TI;2000
WPVPR;ZZ_AS_PLATTE_BESPRECHUNG;T1_TI;1000
WPVTHA;TischBESPRECHUNG_Masse;B1_TI;2000
WPVTHA;TischBESPRECHUNG_Masse;T1_TI;1000
WPVTR;TischBESPRECHUNG_Masse;B1_TI;2000
WPVTR;TischBESPRECHUNG_Masse;T1_TI;1000
WPZEKK;ELEKTRO_A;PRODUKTTYP;ZUBEHÖR
WPZESDK53Z;ZUBEHOER_A_GEST;PRODUKTTYP;ZUBEHÖR
WPZESZ;ELEKTRO_B;PRODUKTTYP;ZUBEHÖR
WPZESZMOD;ELEKTRO_B;PRODUKTTYP;ZUBEHÖR
WPZEVT;ELEKTRO_D;PRODUKTTYP;ZUBEHÖR
